GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
100463488	2.83e-16	1.23e-20	0.5888	-9.313665	-5.4834345	210.52	MTRNR2L10	MT-RNR2 like 10 (pseudogene)
1277	5.94e-14	5.19e-18	0.2436	-8.649067	-2.106509	976.23	COL1A1	collagen type I alpha 1 chain
54209	1.74e-13	3.05e-17	0.309	-8.444764	-2.6097521	20.02	TREM2	triggering receptor expressed on myeloid cells 2
3687	1.74e-13	2.53e-17	0.1294	-8.466387	-1.0953742	285.17	ITGAX	integrin subunit alpha X
130399	2.35e-12	5.13e-16	0.1019	8.108323	0.8264792	195.96	ACVR1C	activin A receptor type 1C
343071	3.34e-12	8.75e-16	0.4257	-8.043184	-3.4242952	56.11	PRAMEF10	PRAME family member 10
3762	5.51e-12	1.69e-15	0.2019	-7.962486	-1.6073991	28.57	KCNJ5	potassium inwardly rectifying channel subfamily J member 5
106632260	1.13e-11	3.96e-15	0.4037	-7.856309	-3.1717203	28.38	RNA5-8SN1	RNA, 5.8S ribosomal N1
29	1.22e-11	4.81e-15	0.0998	-7.831686	-0.7817231	347.19	ABR	ABR activator of RhoGEF and GTPase
644	1.31e-11	5.85e-15	0.1191	-7.807191	-0.9297394	96.8	BLVRA	biliverdin reductase A
1786	1.31e-11	6.30e-15	0.07	-7.797798	-0.5458071	412.68	DNMT1	DNA methyltransferase 1
51330	1.52e-11	7.98e-15	0.39	-7.76784	-3.0295616	35.71	TNFRSF12A	TNF receptor superfamily member 12A
822	1.68e-11	1.10e-14	0.2278	-7.727448	-1.7601626	51.45	CAPG	capping actin protein, gelsolin like
100500837	1.68e-11	1.05e-14	0.2145	-7.732989	-1.6588248	38.09	MIR3606	microRNA 3606
100008587	1.68e-11	1.10e-14	0.406	-7.726854	-3.137438	28.36	RNA5-8SN5	RNA, 5.8S ribosomal N5
109910381	2.11e-11	1.48e-14	0.398	-7.689655	-3.0604437	29.72	RNA5-8SN3	RNA, 5.8S ribosomal N3
109864281	2.25e-11	1.77e-14	0.3989	-7.66613	-3.0579328	29.42	RNA5-8SN2	RNA, 5.8S ribosomal N2
109864274	2.25e-11	1.70e-14	0.404	-7.671285	-3.0991089	27.69	RNA5-8SN4	RNA, 5.8S ribosomal N4
645382	2.27e-11	1.88e-14	0.4276	-7.658428	-3.2745885	42.62	PRAMEF33	PRAME family member 33
10319	2.60e-11	2.27e-14	0.239	-7.634405	-1.8243098	155.7	LAMC3	laminin subunit gamma 3
286530	4.36e-11	4.00e-14	0.1454	-7.561027	-1.0991683	54.28	P2RY8	P2Y receptor family member 8
9235	4.70e-11	4.52e-14	0.2033	-7.545084	-1.5338479	1114.46	IL32	interleukin 32
9719	6.46e-11	6.49e-14	0.2006	-7.4977	-1.5042981	385.47	ADAMTSL2	ADAMTS like 2
6275	7.17e-11	7.52e-14	0.1447	-7.478477	-1.081994	93.61	S100A4	S100 calcium binding protein A4
64098	1.39e-10	1.52e-13	0.1041	-7.38577	-0.7687362	211.37	PARVG	parvin gamma
752	2.24e-10	2.55e-13	0.1257	-7.316411	-0.9194014	123.39	FMNL1	formin like 1
3059	2.74e-10	3.24e-13	0.1026	-7.284108	-0.7476783	442.49	HCLS1	hematopoietic cell-specific Lyn substrate 1
9540	4.13e-10	5.27e-13	0.1397	-7.218061	-1.0080274	107.89	TP53I3	tumor protein p53 inducible protein 3
4046	4.13e-10	5.41e-13	0.1656	-7.214512	-1.1949287	116.34	LSP1	lymphocyte specific protein 1
6560	4.13e-10	5.37e-13	0.1266	-7.215564	-0.913715	462.18	SLC12A4	solute carrier family 12 member 4
10457	4.37e-10	5.92e-13	0.1948	-7.202293	-1.4033375	847.4	GPNMB	glycoprotein nmb
1850	4.84e-10	6.77e-13	0.3864	-7.183948	-2.77597	20.61	DUSP8	dual specificity phosphatase 8
1289	5.46e-10	7.87e-13	0.1714	-7.163336	-1.2279722	482.36	COL5A1	collagen type V alpha 1 chain
117143	5.71e-10	8.84e-13	0.0657	7.147511	0.46981	741.71	TADA1	transcriptional adaptor 1
650669	5.71e-10	8.60e-13	0.1861	-7.151202	-1.3309645	45.12	GAS6-AS1	GAS6 antisense RNA 1
9266	5.71e-10	8.99e-13	0.1156	-7.145151	-0.8257298	251.1	CYTH2	cytohesin 2
10272	6.79e-10	1.10e-12	0.2007	-7.117663	-1.4285619	95.56	FSTL3	follistatin like 3
91373	6.93e-10	1.15e-12	0.1351	-7.11105	-0.960671	58.76	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1
1043	7.96e-10	1.38e-12	0.1852	-7.085581	-1.3119602	76.02	CD52	CD52 molecule
23452	7.96e-10	1.39e-12	0.1104	-7.084964	-0.7822995	314.54	ANGPTL2	angiopoietin like 2
84179	8.09e-10	1.45e-12	0.2029	-7.079292	-1.4366858	65.26	SLC49A3	solute carrier family 49 member 3
55920	8.31e-10	1.60e-12	0.0807	-7.065668	-0.5699942	398.93	RCC2	regulator of chromosome condensation 2
6282	8.31e-10	1.59e-12	0.1993	-7.06675	-1.4082357	159.98	S100A11	S100 calcium binding protein A11
4323	8.31e-10	1.56e-12	0.1444	-7.068705	-1.020546	317.39	MMP14	matrix metallopeptidase 14
114787	9.44e-10	1.99e-12	0.1792	-7.035004	-1.2608098	13.49	GPRIN1	G protein regulated inducer of neurite outgrowth 1
80727	9.44e-10	2.06e-12	0.204	-7.030617	-1.4342701	124.66	TTYH3	tweety family member 3
283234	9.44e-10	1.91e-12	0.1937	-7.041007	-1.3636998	57.48	CCDC88B	coiled-coil domain containing 88B
4069	9.44e-10	1.89e-12	0.1924	-7.042373	-1.3546337	1156.88	LYZ	lysozyme
2621	9.44e-10	2.06e-12	0.159	-7.030116	-1.1176037	283.12	GAS6	growth arrest specific 6
51393	9.44e-10	1.98e-12	0.1346	-7.036113	-0.9467856	99.48	TRPV2	transient receptor potential cation channel subfamily V member 2
51278	1.15e-09	2.61e-12	0.1261	-6.997141	-0.8823206	90.62	IER5	immediate early response 5
54531	1.15e-09	2.60e-12	0.1125	-6.997925	-0.7869645	70.01	MIER2	MIER family member 2
1281	1.17e-09	2.71e-12	0.1403	-6.992181	-0.9811758	6169.43	COL3A1	collagen type III alpha 1 chain
729830	1.17e-09	2.77e-12	0.0838	6.988818	0.5857393	291.44	FHIP1A	FHF complex subunit HOOK interacting protein 1A
54825	1.20e-09	3.00e-12	0.1661	-6.977825	-1.1587085	1017.37	CDHR2	cadherin related family member 2
3040	1.20e-09	2.97e-12	0.3425	-6.979189	-2.3907114	107.15	HBA2	hemoglobin subunit alpha 2
581	1.20e-09	2.91e-12	0.1475	-6.982063	-1.0300884	88.43	BAX	BCL2 associated X, apoptosis regulator
23149	1.28e-09	3.25e-12	0.181	-6.966546	-1.2605991	29.53	FCHO1	FCH and mu domain containing endocytic adaptor 1
28638	1.30e-09	3.34e-12	0.192	-6.962422	-1.3365543	59.68	TRBC2	T cell receptor beta constant 2
81794	1.41e-09	3.71e-12	0.158	-6.947972	-1.0980195	111.43	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10
100507347	1.42e-09	3.79e-12	0.2091	-6.944666	-1.4522808	70.17	VIM-AS1	VIM antisense RNA 1
54587	1.50e-09	4.09e-12	0.1603	-6.934157	-1.1114445	129.9	MXRA8	matrix remodeling associated 8
10870	1.50e-09	4.12e-12	0.1801	-6.932946	-1.2487798	28.51	HCST	hematopoietic cell signal transducer
147138	1.51e-09	4.21e-12	0.1381	-6.929906	-0.9566949	178.74	TMC8	transmembrane channel like 8
285189	1.64e-09	4.66e-12	0.0778	6.915457	0.5378823	1437.92	PLGLA	plasminogen like A (pseudogene)
50619	1.65e-09	4.76e-12	0.1337	-6.912649	-0.9241914	66.58	DEF6	DEF6 guanine nucleotide exchange factor
9902	1.71e-09	5.00e-12	0.1884	-6.905559	-1.3013169	171.59	MRC2	mannose receptor C type 2
91544	1.73e-09	5.13e-12	0.1383	-6.901859	-0.9545739	76.87	UBXN11	UBX domain protein 11
152007	2.05e-09	6.36e-12	0.1443	-6.871331	-0.9916047	58.29	GLIPR2	GLI pathogenesis related 2
64837	2.05e-09	6.19e-12	0.1677	-6.875114	-1.1531826	37.15	KLC2	kinesin light chain 2
54440	2.05e-09	6.27e-12	0.1267	-6.873309	-0.8710765	131.5	SASH3	SAM and SH3 domain containing 3
6850	2.09e-09	6.59e-12	0.1071	-6.86625	-0.7352125	265.25	SYK	spleen associated tyrosine kinase
5329	2.15e-09	6.86e-12	0.247	-6.86061	-1.6946903	47.09	PLAUR	plasminogen activator, urokinase receptor
9509	2.19e-09	7.07e-12	0.1085	-6.856282	-0.7438607	477.96	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2
1278	2.41e-09	7.99e-12	0.1757	-6.838685	-1.2015118	1932.34	COL1A2	collagen type I alpha 2 chain
2167	2.41e-09	7.95e-12	0.3189	-6.839442	-2.1810066	119.63	FABP4	fatty acid binding protein 4
10537	2.59e-09	8.70e-12	0.2378	-6.826476	-1.6233543	532.6	UBD	ubiquitin D
9168	2.79e-09	9.65e-12	0.137	-6.81169	-0.9331672	1387.39	TMSB10	thymosin beta 10
7040	2.79e-09	9.57e-12	0.1521	-6.812805	-1.0359745	108.33	TGFB1	transforming growth factor beta 1
6793	2.85e-09	9.97e-12	0.1133	-6.806901	-0.7711308	340	STK10	serine/threonine kinase 10
9641	2.97e-09	1.05e-11	0.1494	-6.799241	-1.0156505	51.92	IKBKE	inhibitor of nuclear factor kappa B kinase subunit epsilon
3984	3.59e-09	1.29e-11	0.1555	-6.770061	-1.0528193	64.35	LIMK1	LIM domain kinase 1
3958	3.64e-09	1.32e-11	0.2073	-6.766437	-1.4027528	173.7	LGALS3	galectin 3
201176	3.66e-09	1.36e-11	0.1271	-6.762587	-0.8593225	147.46	ARHGAP27	Rho GTPase activating protein 27
5971	3.66e-09	1.36e-11	0.1704	-6.76217	-1.1521939	40.2	RELB	RELB proto-oncogene, NF-kB subunit
5315	3.67e-09	1.40e-11	0.1452	-6.75836	-0.9810048	536.67	PKM	pyruvate kinase M1/2
7114	3.67e-09	1.39e-11	0.1155	-6.759356	-0.7807262	3953.94	TMSB4X	thymosin beta 4 X-linked
3635	3.74e-09	1.44e-11	0.0946	-6.754168	-0.638877	325.84	INPP5D	inositol polyphosphate-5-phosphatase D
2354	3.77e-09	1.47e-11	0.5211	-6.751072	-3.5179251	38.88	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit
64855	4.07e-09	1.61e-11	0.1867	-6.737172	-1.2578175	324.47	NIBAN2	niban apoptosis regulator 2
30851	4.07e-09	1.62e-11	0.1729	-6.736756	-1.165064	52.32	TAX1BP3	Tax1 binding protein 3
11322	4.69e-09	1.88e-11	0.1507	-6.71474	-1.0122453	160.57	TMC6	transmembrane channel like 6
3911	4.89e-09	1.99e-11	0.2247	-6.706794	-1.5073353	380.81	LAMA5	laminin subunit alpha 5
79651	4.97e-09	2.04e-11	0.1657	-6.702998	-1.1104065	85.36	RHBDF2	rhomboid 5 homolog 2
79778	5.43e-09	2.26e-11	0.2014	-6.688451	-1.3473249	120.52	MICALL2	MICAL like 2
114881	5.49e-09	2.30e-11	0.1434	-6.685379	-0.9588255	41.5	OSBPL7	oxysterol binding protein like 7
80319	5.58e-09	2.37e-11	0.1078	6.681501	0.7203338	183.21	CXXC4	CXXC finger protein 4
3039	5.87e-09	2.51e-11	0.3297	-6.672657	-2.1997014	101.87	HBA1	hemoglobin subunit alpha 1
4363	6.31e-09	2.73e-11	0.0982	-6.660476	-0.6537992	228.99	ABCC1	ATP binding cassette subfamily C member 1
1284	6.44e-09	2.82e-11	0.2126	-6.655861	-1.4147247	820.39	COL4A2	collagen type IV alpha 2 chain
27237	6.58e-09	2.93e-11	0.2127	-6.649943	-1.414245	58.11	ARHGEF16	Rho guanine nucleotide exchange factor 16
4791	6.58e-09	2.90e-11	0.134	-6.651339	-0.8909852	214.58	NFKB2	nuclear factor kappa B subunit 2
6320	6.92e-09	3.12e-11	0.2311	-6.640976	-1.5347871	22.76	CLEC11A	C-type lectin domain containing 11A
148398	6.98e-09	3.19e-11	0.2035	-6.637466	-1.3508083	31.19	SAMD11	sterile alpha motif domain containing 11
11117	6.98e-09	3.21e-11	0.2201	-6.636537	-1.4604118	161.86	EMILIN1	elastin microfibril interfacer 1
7855	6.98e-09	3.25e-11	0.0661	6.634855	0.4385152	2550.12	FZD5	frizzled class receptor 5
79652	6.98e-09	3.26e-11	0.1733	-6.634236	-1.1498176	68.8	TMEM204	transmembrane protein 204
254102	7.27e-09	3.43e-11	0.1096	-6.626768	-0.7260061	400.16	EHBP1L1	EH domain binding protein 1 like 1
23046	7.31e-09	3.48e-11	0.1439	-6.624583	-0.953403	108.42	KIF21B	kinesin family member 21B
7076	7.31e-09	3.51e-11	0.2571	-6.62332	-1.7030555	680.3	TIMP1	TIMP metallopeptidase inhibitor 1
284454	7.60e-09	3.69e-11	0.1865	-6.616055	-1.2336473	103.45	MIR23AHG	miR-23a/27a/24-2 cluster host gene
338382	7.68e-09	3.76e-11	0.1998	-6.613196	-1.3211881	28.92	RAB7B	RAB7B, member RAS oncogene family
4050	7.99e-09	3.94e-11	0.2304	-6.606135	-1.5219532	18.73	LTB	lymphotoxin beta
5730	8.11e-09	4.04e-11	0.2635	-6.602592	-1.7400871	93.35	PTGDS	prostaglandin D2 synthase
51177	8.18e-09	4.14e-11	0.1286	-6.598808	-0.8487937	144.93	PLEKHO1	pleckstrin homology domain containing O1
5768	8.18e-09	4.14e-11	0.148	-6.598974	-0.9764506	640.63	QSOX1	quiescin sulfhydryl oxidase 1
4542	8.64e-09	4.42e-11	0.1301	-6.589337	-0.857009	231.93	MYO1F	myosin IF
283464	8.95e-09	4.66e-11	0.0591	6.581461	0.3886441	1065.82	GXYLT1	glucoside xylosyltransferase 1
4145	8.95e-09	4.69e-11	0.2578	-6.580418	-1.6962793	13.01	MATK	megakaryocyte-associated tyrosine kinase
57595	8.95e-09	4.62e-11	0.1787	-6.582693	-1.1765129	23.13	PDZD4	PDZ domain containing 4
1535	9.38e-09	5.00e-11	0.1663	-6.570931	-1.0926535	128.88	CYBA	cytochrome b-245 alpha chain
27128	9.38e-09	4.98e-11	0.1339	-6.571604	-0.8798382	162.92	CYTH4	cytohesin 4
6533	9.57e-09	5.16e-11	0.1165	-6.566151	-0.7649656	137.44	SLC6A6	solute carrier family 6 member 6
374403	9.57e-09	5.18e-11	0.1853	-6.56555	-1.2166698	50.4	TBC1D10C	TBC1 domain family member 10C
7058	1.06e-08	5.79e-11	0.2116	-6.548957	-1.3859223	498.73	THBS2	thrombospondin 2
11186	1.06e-08	5.86e-11	0.1053	-6.547258	-0.6893294	111.63	RASSF1	Ras association domain family member 1
8425	1.12e-08	6.24e-11	0.1918	-6.537816	-1.2539122	240.53	LTBP4	latent transforming growth factor beta binding protein 4
340152	1.13e-08	6.42e-11	0.1249	-6.533535	-0.8161478	26.94	ZC3H12D	zinc finger CCCH-type containing 12D
64005	1.13e-08	6.48e-11	0.147	-6.532285	-0.9600761	51.35	MYO1G	myosin IG
2014	1.13e-08	6.49e-11	0.147	-6.532075	-0.9605345	54.57	EMP3	epithelial membrane protein 3
23616	1.13e-08	6.48e-11	0.1552	-6.532259	-1.014087	39.8	SH3BP1	SH3 domain binding protein 1
3932	1.15e-08	6.63e-11	0.1631	-6.528852	-1.0647684	64.56	LCK	LCK proto-oncogene, Src family tyrosine kinase
112597	1.16e-08	6.72e-11	0.2031	-6.526887	-1.3252857	33.56	CYTOR	cytoskeleton regulator RNA
158405	1.16e-08	6.77e-11	0.0549	6.525659	0.3584908	1354.15	KIAA1958	KIAA1958
1116	1.23e-08	7.26e-11	0.3679	-6.515234	-2.3970925	375.52	CHI3L1	chitinase 3 like 1
3115	1.23e-08	7.29e-11	0.1232	-6.514553	-0.8023619	1126.61	HLA-DPB1	major histocompatibility complex, class II, DP beta 1
971	1.27e-08	7.63e-11	0.1487	-6.507735	-0.9677319	55.89	CD72	CD72 molecule
10227	1.31e-08	7.90e-11	0.2132	-6.502494	-1.386194	36.33	MFSD10	major facilitator superfamily domain containing 10
84532	1.34e-08	8.13e-11	0.1181	-6.498258	-0.7677566	131.15	ACSS1	acyl-CoA synthetase short chain family member 1
64333	1.36e-08	8.29e-11	0.114	-6.495209	-0.7401342	105.55	ARHGAP9	Rho GTPase activating protein 9
441549	1.44e-08	8.85e-11	0.0989	6.485414	0.6412118	117.19	CDNF	cerebral dopamine neurotrophic factor
219699	1.50e-08	9.29e-11	0.1371	-6.478038	-0.888359	172.25	UNC5B	unc-5 netrin receptor B
3310	1.57e-08	9.98e-11	0.1675	-6.467323	-1.0829643	26.34	HSPA6	heat shock protein family A (Hsp70) member 6
23218	1.57e-08	1.01e-10	0.1352	-6.46575	-0.8744281	350.61	NBEAL2	neurobeachin like 2
9358	1.57e-08	1.00e-10	0.2304	-6.466712	-1.4900477	273.02	ITGBL1	integrin subunit beta like 1
113	1.57e-08	9.89e-11	0.0946	-6.468626	-0.6118396	269.13	ADCY7	adenylate cyclase 7
9123	1.57e-08	9.87e-11	0.26	-6.46888	-1.6817137	19.8	SLC16A3	solute carrier family 16 member 3
64780	1.59e-08	1.03e-10	0.144	-6.462893	-0.930692	146.04	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1
260425	1.60e-08	1.05e-10	0.0581	6.46028	0.3754849	1330.66	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3
51816	1.61e-08	1.05e-10	0.1172	-6.459027	-0.7567487	529.1	ADA2	adenosine deaminase 2
115992	1.62e-08	1.07e-10	0.1357	-6.456745	-0.8760265	124.72	RNF166	ring finger protein 166
162239	1.68e-08	1.11e-10	0.0914	6.450567	0.5896994	970.37	ZFP1	ZFP1 zinc finger protein
8365	1.68e-08	1.12e-10	0.1896	-6.449493	-1.2227018	55.82	H4C8	H4 clustered histone 8
923	1.69e-08	1.14e-10	0.1864	-6.447667	-1.2020419	42.57	CD6	CD6 molecule
1307	1.78e-08	1.20e-10	0.2105	-6.438854	-1.3555969	110.01	COL16A1	collagen type XVI alpha 1 chain
6696	1.81e-08	1.24e-10	0.2986	-6.434945	-1.9214012	491.65	SPP1	secreted phosphoprotein 1
285172	1.82e-08	1.25e-10	0.0667	6.433467	0.4290121	1339.13	HYCC2	hyccin PI4KA lipid kinase complex subunit 2
80301	1.83e-08	1.26e-10	0.1465	-6.431865	-0.9420919	259.96	PLEKHO2	pleckstrin homology domain containing O2
93587	1.85e-08	1.29e-10	0.0767	6.427853	0.4928035	235.55	TRMT10A	tRNA methyltransferase 10A
54916	1.85e-08	1.29e-10	0.0432	6.427897	0.2774146	599.36	TMEM260	transmembrane protein 260
9535	1.85e-08	1.30e-10	0.1265	-6.426863	-0.81284	145	GMFG	glia maturation factor gamma
